 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.47712 1.4248235226 2.5323138237    1.424  0.829  3.7845  3.852    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-13      0.00 7.490e-01 2.373e-01 2.410e-03 6.563e-04 6.014e-03 -1.000 1.369e-02 2.697 2.565 2.845 2.122
0.0152 0.01508 9.47712 1.4332050085 2.5330858231    1.433  0.869  3.7875  3.827    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-13      0.00 7.487e-01 2.377e-01 2.412e-03 6.573e-04 6.016e-03 -1.000 1.369e-02 2.597 2.464 2.737 2.028
0.0152 0.01508 9.47712 1.4384423494 2.5335628986    1.438  0.909  3.7919  3.806    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.95e-13      0.00 7.484e-01 2.379e-01 2.414e-03 6.579e-04 6.017e-03 -1.000 1.369e-02 2.497 2.362 2.627 1.938
0.0152 0.01508 9.47712 1.4398778677 2.5336928368    1.440  0.945  3.7971  3.791    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-13      0.00 7.483e-01 2.380e-01 2.414e-03 6.582e-04 6.018e-03 -1.000 1.369e-02 2.406 2.271 2.525 1.860
0.0152 0.01508 9.47712 1.4404816628 2.5337474346    1.440  0.982  3.8019  3.774    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.81e-13      0.00 7.483e-01 2.380e-01 2.414e-03 6.583e-04 6.018e-03 -1.000 1.369e-02 2.314 2.178 2.422 1.779
0.0152 0.01508 9.47712 1.4407371283 2.5337705612    1.440  1.005  3.8046  3.762    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -5.13e-13      0.00 7.483e-01 2.380e-01 2.415e-03 6.583e-04 6.018e-03 -1.000 1.369e-02 2.258 2.122 2.360 1.730
0.0152 0.01508 9.47712 1.4408490658 2.5337808132    1.440  0.987  3.8027  3.772    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-13      0.00 7.483e-01 2.380e-01 2.415e-03 6.583e-04 6.018e-03 -1.000 1.369e-02 2.303 2.167 2.409 1.770
0.0152 0.01508 9.47712 1.4413135052 2.5338227749    1.441  0.967  3.7924  3.751    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-13      0.00 7.482e-01 2.381e-01 2.415e-03 6.584e-04 6.018e-03 -1.000 1.369e-02 2.352 2.217 2.481 1.795
0.0152 0.01508 9.47712 1.4439235926 2.5340578556    1.444  0.967  3.7719  3.670    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-13      0.00 7.413e-01 2.448e-01 2.465e-03 6.718e-04 6.136e-03 -1.000 1.392e-02 2.352 2.225 2.531 1.753
0.0152 0.01508 9.47712 1.4466820955 2.5343053341    1.446  0.940  3.7584  3.644    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.98e-13      0.00 7.292e-01 2.564e-01 2.557e-03 6.965e-04 6.354e-03 -1.000 1.443e-02 2.421 2.304 2.640 1.800
0.0152 0.01508 9.47712 1.4482474327 2.5344452858    1.448  0.913  3.7494  3.636    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.7e-13      0.00 7.240e-01 2.613e-01 2.597e-03 7.073e-04 6.450e-03 -1.000 1.465e-02 2.489 2.381 2.736 1.857
0.0152 0.01508 9.47712 1.4492826462 2.5345377922    1.449  0.890  3.7426  3.632    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-13      0.00 7.212e-01 2.641e-01 2.619e-03 7.133e-04 6.502e-03 -1.000 1.476e-02 2.546 2.447 2.817 1.908
0.0152 0.01508 9.47712 1.4500000477 2.5346016884    1.450  0.873  3.7375  3.628    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-13      0.00 7.196e-01 2.656e-01 2.632e-03 7.166e-04 6.531e-03 -1.000 1.482e-02 2.588 2.496 2.877 1.946
0.0152 0.01508 9.47712 1.4505515099 2.5346508026    1.450  0.856  3.7322  3.624    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-13      0.00 7.180e-01 2.671e-01 2.644e-03 7.198e-04 6.559e-03 -1.000 1.488e-02 2.630 2.547 2.939 1.986
0.0152 0.01508 9.47712 1.4517428875 2.5347566605    1.451  0.838  3.7212  3.598    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-13      0.00 7.152e-01 2.698e-01 2.660e-03 7.246e-04 6.600e-03 -1.000 1.500e-02 2.674 2.611 3.026 2.026
0.0152 0.01508 9.47712 1.4532482624 2.5348901749    1.453  0.865  3.7104  3.529    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-13      0.00 7.114e-01 2.735e-01 2.645e-03 7.402e-04 6.636e-03 -1.000 1.509e-02 2.608 2.568 3.008 1.961
0.0152 0.01508 9.47712 1.4535789490 2.5349195004    1.453  0.876  3.7084  3.510    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-13      0.00 7.105e-01 2.744e-01 2.629e-03 7.491e-04 6.642e-03 -1.000 1.513e-02 2.579 2.544 2.988 1.932
0.0152 0.01508 9.47712 1.4540038109 2.5349571705    1.454  0.897  3.7065  3.481    3  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -5.22e-13      0.00 7.088e-01 2.760e-01 2.523e-03 8.603e-04 6.649e-03 -1.000 1.515e-02 2.527 2.497 2.946 1.881
0.0152 0.01508 9.47712 1.4548469782 2.5350317955    1.454  0.942  3.7031  3.423    3  0.000  0.461     0.00     0.00     0.00     0.00     0.00 -1 -6.15e-13      0.00 7.052e-01 2.796e-01 2.300e-03 1.123e-03 6.660e-03 -1.000 1.521e-02 2.415 2.393 2.849 1.769
0.0152 0.01508 9.47712 1.4556818008 2.5351054668    1.455  0.991  3.7003  3.363    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-13      0.00 7.016e-01 2.832e-01 2.127e-03 1.338e-03 6.668e-03 -1.000 1.526e-02 2.292 2.277 2.740 1.647
0.0152 0.01508 9.47712 1.4563713074 2.5351662636    1.456  1.034  3.6982  3.312    3  0.000  0.408     0.00     0.00     0.00     0.00     0.00 -1 -8.55e-13      0.00 6.989e-01 2.858e-01 2.039e-03 1.449e-03 6.674e-03 -1.000 1.527e-02 2.186 2.176 2.645 1.541
0.0152 0.01508 9.47712 1.4570549726 2.5352265835    1.457  1.077  3.6962  3.261    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-13      0.00 6.967e-01 2.880e-01 1.984e-03 1.520e-03 6.679e-03 -1.000 1.528e-02 2.078 2.074 2.549 1.435
0.0152 0.01508 9.47712 1.4577331543 2.5352861881    1.457  1.120  3.6942  3.211    3  0.000  0.389     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-12      0.00 6.949e-01 2.898e-01 1.948e-03 1.568e-03 6.684e-03 -1.000 1.531e-02 1.971 1.972 2.451 1.328
0.0152 0.01508 9.47712 1.4585397243 2.5353572369    1.458  1.171  3.6918  3.150    3  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-12      0.00 6.933e-01 2.913e-01 1.922e-03 1.606e-03 6.691e-03 -1.000 1.536e-02 1.843 1.850 2.336 1.201
0.0152 0.01508 9.47712 1.4592150450 2.5354163647    1.459  1.214  3.6898  3.099    3  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-12      0.00 6.922e-01 2.924e-01 1.907e-03 1.629e-03 6.697e-03 -1.000 1.537e-02 1.734 1.748 2.238 1.094
0.0152 0.01508 9.47712 1.4599056244 2.5354769230    1.459  1.259  3.6877  3.046    3  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-12      0.00 6.914e-01 2.933e-01 1.896e-03 1.646e-03 6.701e-03 -1.000 1.537e-02 1.622 1.642 2.138 0.983
